======================== REPORT OF INPUTS - INCLUSION ANALYSIS ========================

       Label         |      Prediction      |        Input         |       p_value        |    Standard_error    |       In_model      
 rodilla_izquierda   |         True         |     lambda_yz_15    |      13.112588      |       0.434280      |        False        
 rodilla_izquierda   |         True         |     lambda_yz_16    |      13.028466      |       0.149173      |        False        
 rodilla_izquierda   |         True         |     lambda_yz_17    |      13.656755      |       0.965046      |        False        
 rodilla_izquierda   |         True         |     lambda_yz_18    |      10.142589      |       0.406606      |        False        
 rodilla_izquierda   |         True         |     lambda_yz_19    |      11.284427      |       0.953413      |        False        
 rodilla_izquierda   |         True         |     lambda_yz_20    |      10.878803      |       0.743346      |        False        
 rodilla_izquierda   |         True         |     lambda_xyz_1    |      14.033188      |       0.514657      |        False        
 rodilla_izquierda   |         True         |     lambda_xyz_2    |      12.060009      |       0.357780      |        False        
 rodilla_izquierda   |         True         |     lambda_xyz_3    |      13.824317      |       0.956728      |        False        
 rodilla_izquierda   |         True         |     lambda_xyz_4    |      14.640774      |       0.601250      |        False        
 rodilla_izquierda   |         True         |     lambda_xyz_5    |      13.189659      |       0.663364      |        False        
 rodilla_izquierda   |         True         |     lambda_xyz_6    |      13.713812      |       0.072060      |        False        
 rodilla_izquierda   |         True         |     lambda_xyz_7    |      14.119461      |       0.350205      |        False        
